,NetworkRisk
2023-12-01,0.00595098164195935
2023-12-02,0.0087312663387135
2023-12-03,0.01648824330798645
2023-12-04,0.0026008208651222505
2023-12-05,0.01712626880505505
2023-12-06,-0.013815345953895799
2023-12-07,0.0021095808634007483
2023-12-08,-0.006118656514080351
2023-12-09,0.040297615571456155
2023-12-10,0.018151914114376153
2023-12-11,0.0136306648098389
2023-12-12,0.0065468364151446135
2023-12-13,0.004509697778026452
2023-12-14,-0.005609747142421649
2023-12-15,-0.010538145626650425
2023-12-16,0.010266619580081848
2023-12-17,0.014627536965451653
2023-12-18,-0.024379873302437353
2023-12-19,0.010068720949784452
2023-12-20,0.009278236321115971
2023-12-21,0.023665428152722552
2023-12-22,0.0011896290787481445
2023-12-23,-0.01149535116044275
2023-12-24,0.0073123681829878
2023-12-25,0.002554657095251451
2023-12-26,0.02765664168141025
2023-12-27,-0.013576274780486699
2023-12-28,-0.0417904669482603
2023-12-29,-0.0041794444645446
2023-12-30,-0.0092881927284287
2023-12-31,0.0146744358833167
2024-01-01,-0.0222603564778389
2024-01-02,-0.011322210898022395
2024-01-03,0.0153343219237319
2024-01-04,0.019899187992563697
2024-01-05,-0.01644217596345285
2024-01-06,-0.00477847668196305
2024-01-07,-0.02226408573992655
2024-01-08,-0.003780884603409751
2024-01-09,-0.0257791243006966
2024-01-10,0.0385250121989432
2024-01-11,-0.043066613811132
2024-01-12,-0.006989496152531649
2024-01-13,0.01974834787843404
2024-01-14,0.051154349323916104
2024-01-15,0.0037748759574995454
2024-01-16,0.006259094269969252
2024-01-17,-0.0127932910097164
2024-01-18,-0.0011579767908596007
2024-01-19,0.020893126501438597
2024-01-20,-0.0005546219904241502
2024-01-21,0.05125368948692585
2024-01-22,-0.0022941290061196003
2024-01-23,-0.018849980251312057
2024-01-24,-0.00018115932394605072
2024-01-25,-0.01373143376818375
2024-01-26,0.0153682627607677
2024-01-27,-0.03539408042431765
2024-01-28,-0.00552413611202315
2024-01-29,-0.0030372929421123
2024-01-30,-0.011489482969288598
2024-01-31,0.0414411613016948
2024-02-01,0.006173797648279349
2024-02-02,0.04154168715135445
2024-02-03,0.0213475875237464
2024-02-04,-0.00197644338878775
2024-02-05,0.0194576616485046
2024-02-06,0.0055765457115354
2024-02-07,-0.023695924753538905
2024-02-08,0.0029617206670826506
2024-02-09,-0.025974918209487902
2024-02-10,-0.0091639790456386
2024-02-11,-0.0052381407164457
2024-02-12,0.06735325728893825
2024-02-13,-0.029490813132799203
2024-02-14,-0.0214390044082147
2024-02-15,-0.009877763672229301
2024-02-16,-0.022011578376608
2024-02-17,-0.016018454986055298
2024-02-18,-0.0177435450528834
2024-02-19,0.004776840929782049
2024-02-20,-0.0112014377368524
2024-02-21,-0.021594159185577298
2024-02-22,0.0069969736624188
2024-02-23,0.008715628398673101
2024-02-24,0.0093341821770255
2024-02-25,0.00496735900705415
2024-02-26,-0.00788386549244455
2024-02-27,-0.002203041547540096
2024-02-28,-0.01954010367556855
2024-02-29,-0.0022429973782877493
2024-03-01,0.03352955605808255
2024-03-02,-0.0008362235797097009
2024-03-03,0.027796341230421753
2024-03-04,0.01386471216625885
2024-03-05,-0.03533228624043955
2024-03-06,-0.03485610385476205
2024-03-07,-0.0023551746393755055
2024-03-08,0.02929974557914695
2024-03-09,-0.0050988029552747
2024-03-10,0.0065998775417561995
2024-03-11,0.038382441889438804
2024-03-12,0.0178653550848087
2024-03-13,-0.005997434024015803
2024-03-14,0.001583710088994
2024-03-15,-0.023201239268989794
2024-03-16,-0.0038271025969991504
2024-03-17,0.0349131681965844
2024-03-18,-0.010928158278330949
2024-03-19,-0.0290370831885454
2024-03-20,0.009583647317872653
2024-03-21,-0.007304092926787145
2024-03-22,0.023828188470067048
2024-03-23,0.0152963420174221
2024-03-24,0.001865291564124301
2024-03-25,0.015447264214965443
2024-03-26,0.0193346271987858
2024-03-27,-0.0293082149617346
2024-03-28,-0.0005967801618559487
2024-03-29,-0.00397012523091745
2024-03-30,0.01172822481341575
2024-03-31,-0.00036193143299400113
2024-04-01,-0.01259018958668955
2024-04-02,-0.0009596305357548601
2024-04-03,0.039923115115437405
2024-04-04,0.0101324085376416
2024-04-05,-0.008990723865422198
2024-04-06,-0.005395858211424301
2024-04-07,0.0016925045135234504
2024-04-08,-0.00932243596857975
2024-04-09,-0.01576282019972715
2024-04-10,0.0016887459832959986
2024-04-11,-0.016574864460059652
2024-04-12,-0.0006992050060723497
2024-04-13,-0.0826132006458129
2024-04-14,-0.006892522477217694
2024-04-15,-0.0052204849283769075
2024-04-16,-0.011708892087509144
2024-04-17,0.001475937248428595
2024-04-18,0.0194082129478357
2024-04-19,-0.013467226187487902
2024-04-20,-0.01089624513983645
2024-04-21,-0.014470137230496696
2024-04-22,0.0007848249540467501
2024-04-23,-0.0032202182288123514
2024-04-24,0.01301028244919115
2024-04-25,0.03208610110401655
2024-04-26,0.0162629245895763
2024-04-27,-0.02946565013546495
2024-04-28,0.004393023093550201
2024-04-29,-0.019153598993329052
2024-04-30,0.00025213814053770024
2024-05-01,0.026779923869703313
2024-05-02,-0.02498612456046165
2024-05-03,0.007501823209896749
2024-05-04,0.01982542520543175
2024-05-05,-0.01456699215263265
2024-05-06,-0.00518935481908915
2024-05-07,-0.003469380179322551
2024-05-08,-0.002719147553744597
2024-05-09,0.005602192426440199
2024-05-10,0.0091255647408508
2024-05-11,-0.02509846425196315
2024-05-12,-0.005983711673626737
2024-05-13,0.00862561856326735
2024-05-14,-0.007024539802847615
2024-05-15,-0.030681398345585052
2024-05-16,0.06228507917831913
2024-05-17,0.00615168230389825
2024-05-18,0.023561707025136602
2024-05-19,0.007386311793600249
2024-05-20,-0.015387142529143298
2024-05-21,0.046931530728756554
2024-05-22,0.0536746672783288
2024-05-23,-0.023384192668266503
2024-05-24,0.005148775152387999
2024-05-25,0.02359736018192155
2024-05-26,0.0083209631619858
2024-05-27,0.0283402872766188
2024-05-28,0.0026874661427094514
2024-05-29,0.025399819615565297
2024-05-30,0.0010192328833298486
2024-05-31,0.006606721488454951
2024-06-01,0.005910013539490069
2024-06-02,-0.01065054281077825
2024-06-03,-0.01464714152924685
2024-06-04,-0.009919934908586
2024-06-05,0.0019188407120845005
2024-06-06,-0.00550715190924215
2024-06-07,-0.004719659609710301
2024-06-08,-0.027313509026521385
2024-06-09,-0.012463544096949598
2024-06-10,0.006864927379196558
2024-06-11,-0.0032603487238759
2024-06-12,0.0033846947312767967
2024-06-13,0.0026357053096520006
2024-06-14,0.0042425411616169514
2024-06-15,-0.00468529253774555
2024-06-16,-0.005815728764078598
2024-06-17,0.012866758662599901
2024-06-18,-0.014006595688320848
2024-06-19,-0.030665000203977253
2024-06-20,-0.00251934762112285
2024-06-21,-0.0056595088041975
2024-06-22,0.006680690349153098
2024-06-23,-0.007078369220726401
2024-06-24,-0.004067352401724348
2024-06-25,0.0014445440495950979
2024-06-26,-0.031334843554435
2024-06-27,-0.0062469183325879005
2024-06-28,-0.01218692377563645
2024-06-29,-0.007802945470155729
2024-06-30,0.0130971358743611
2024-07-01,-0.0005776345968478008
2024-07-02,-0.005979199889539699
2024-07-03,-0.008597194529190052
2024-07-04,0.02838622626799025
2024-07-05,-0.0011281200324875923
2024-07-06,-0.0153366475330288
2024-07-07,-0.02112572624643895
2024-07-08,-0.010184946832157558
2024-07-09,0.001585714744070904
2024-07-10,-0.0114234228206231
2024-07-11,0.001487132604486571
2024-07-12,0.00304194286484365
2024-07-13,0.0338764251721328
2024-07-14,0.050452397971775254
2024-07-15,0.0026581417451113486
2024-07-16,-0.009706771522078904
2024-07-17,0.038206140699145054
2024-07-18,-0.028993385164046502
2024-07-19,0.0093452351065562
2024-07-20,-0.0004954798937792
2024-07-21,0.006955214318993001
2024-07-22,-0.017217610585257448
2024-07-23,0.030362624934606494
2024-07-24,0.005779869385176951
2024-07-25,-0.0157422223780788
2024-07-26,-0.0261456942899051
2024-07-27,0.011601877786729352
2024-07-28,-0.00469172053110245
2024-07-29,-0.01833044089751235
2024-07-30,-0.019365488777358497
2024-07-31,0.023166334128545046
2024-08-01,0.005244471032686351
2024-08-02,0.0045557381568655
2024-08-03,0.012083118727456252
2024-08-04,0.012829440320490203
2024-08-05,0.00532077237411735
2024-08-06,-0.06379325207671295
2024-08-07,-0.004599807881316198
2024-08-08,0.0766967482546761
2024-08-09,-0.03418811283550591
2024-08-10,0.017630351865546453
2024-08-11,0.006958816413721302
2024-08-12,0.047402810344030905
2024-08-13,0.006954052177059203
2024-08-14,-0.0053332163085262506
2024-08-15,-0.0036722962482635007
2024-08-16,0.017252472207183348
2024-08-17,-0.00969683344321595
2024-08-18,0.01686837598593225
2024-08-19,-0.00828061123136605
2024-08-20,-0.007474725672083151
2024-08-21,0.0556127089134326
2024-08-22,-0.028716364879140206
2024-08-23,-0.005879092528834199
2024-08-24,-0.011516135577065552
2024-08-25,-0.00555206400233165
2024-08-26,-0.0004920645768322005
2024-08-27,-0.00046948915804780056
2024-08-28,0.004809828883188498
2024-08-29,0.0007593196901397505
2024-08-30,-0.01708127417258555
2024-08-31,0.016939063761712152
2024-09-01,-0.00294711720014725
2024-09-02,-0.01790802905162335
2024-09-03,0.0077204365641556465
2024-09-04,-0.033320594324440095
2024-09-05,0.020327208751475548
2024-09-06,0.01523003996303535
2024-09-07,-0.0190908404293102
2024-09-08,0.042226370647714
2024-09-09,0.00951429432478945
2024-09-10,7.503624879880155e-05
2024-09-11,0.017677947373355
2024-09-12,0.0208972597477473
2024-09-13,0.005596614342213349
2024-09-14,0.0012743958715850448
2024-09-15,0.00300515608209085
2024-09-16,-0.02459089717593875
2024-09-17,0.03055563441306355
2024-09-18,-0.01454784841048535
2024-09-19,-0.015091649097119249
2024-09-20,-0.0306394513692496
2024-09-21,0.00916484608426375
2024-09-22,-0.027806107635116515
2024-09-23,0.0024423594876882993
2024-09-24,0.0012345887089209098
2024-09-25,-0.008237806229868251
2024-09-26,0.022525660291318098
2024-09-27,-0.0149568571083752
2024-09-28,-0.007058248073862301
2024-09-29,0.0033606628414062003
2024-09-30,-0.01155402246252805
2024-10-01,-0.0228024810741371
2024-10-02,0.034310009598680455
2024-10-03,0.01623305302000855
2024-10-04,0.0015498814981255004
2024-10-05,-0.0182446420015376
2024-10-06,0.01612672564576243
2024-10-07,-0.0003351716287435507
2024-10-08,0.006448413685816449
2024-10-09,-0.0059076688561041524
2024-10-10,0.01664288372599105
2024-10-11,-0.01365570590701395
2024-10-12,-0.0020246423127755504
2024-10-13,-0.009056555253646
2024-10-14,0.0029167072798685495
2024-10-15,-0.0441994863317183
2024-10-16,-0.01556771500047655
2024-10-17,-0.025402424225232346
2024-10-18,-0.005213079849612326
2024-10-19,0.00804368929165245
2024-10-20,-0.025301354493107803
2024-10-21,-0.011500530035517202
2024-10-22,-0.002497243118755349
2024-10-23,-0.006608096823690899
2024-10-24,0.004041239384456201
2024-10-25,-0.0263131053842043
2024-10-26,0.015322146795421598
2024-10-27,0.01089809128622945
2024-10-28,-0.0112372126987458
2024-10-29,-0.00944701114535845
2024-10-30,-0.026514440747735298
2024-10-31,0.02117691063897895
2024-11-01,0.0300421906183657
2024-11-02,0.0046446367956062004
2024-11-03,0.011929348758536951
2024-11-04,0.00972808834274495
2024-11-05,-0.008816155111778102
2024-11-06,-0.012010499125887954
2024-11-07,0.006398889843328995
2024-11-08,-0.0027170125751783507
2024-11-09,-0.07304793704679091
2024-11-10,-0.03510538399755152
2024-11-11,-0.026258090566895202
2024-11-12,0.12975118233972305
2024-11-13,-0.05760824445144015
2024-11-14,0.007177399614637453
2024-11-15,0.07766622617428925
2024-11-16,0.060902189362694495
2024-11-17,-0.08200933347532413
2024-11-18,0.015492791961790299
2024-11-19,-0.01446804737782864
2024-11-20,0.040186797714363176
2024-11-21,-0.01569027956996
2024-11-22,-0.04541213374491329
2024-11-23,0.07725202833325338
2024-11-24,0.0214387904399364
2024-11-25,0.01646908229181555
2024-11-26,0.030072230581297196
2024-11-27,-0.011969859574010748
2024-11-28,-0.007807397460372997
2024-11-29,-0.014425416393263299
2024-11-30,0.07293574902461025
2024-12-01,-0.016762489377547048
2024-12-02,0.01059046562309415
2024-12-03,-0.09531005186081315
2024-12-04,0.37184725042749484
2024-12-05,0.009329830628355053
2024-12-06,0.008517086144902998
2024-12-07,-0.020335182021900003
2024-12-08,0.01040654313740875
2024-12-09,0.023899730718789695
2024-12-10,0.026375652843167147
2024-12-11,-0.008338834794683348
2024-12-12,0.037689476826735
2024-12-13,0.07181087381350004
2024-12-14,0.002327642198652449
2024-12-15,0.0036949764544944516
2024-12-16,0.01422924173891825
2024-12-17,-0.007634316736485949
2024-12-18,-0.024072431653929603
2024-12-19,0.011357467285924946
2024-12-20,-0.09803390061383821
2024-12-21,-0.0010102248849978498
2024-12-22,-0.03103763259383795
2024-12-23,-0.0228574885528054
2024-12-24,0.0233858089362858
2024-12-25,0.027304860704994556
2024-12-26,0.0014285437022085977
2024-12-27,-0.0041159336544240865
2024-12-28,-0.0010638056744142997
2024-12-29,-0.002826882274814051
2024-12-30,-0.01579458161496205
2024-12-31,0.019201683937265
2025-01-01,0.00462621811071415
2025-01-02,-0.0505342881956138
2025-01-03,-0.017156707968862466
2025-01-04,-0.0246561955789464
2025-01-05,0.01550288183327605
2025-01-06,-0.015421778339737648
2025-01-07,0.014792698907205849
2025-01-08,-0.02747181242874465
2025-01-09,-0.03829645733971895
2025-01-10,0.0236413346146059
2025-01-11,0.022312280115987355
2025-01-12,-0.0356654746317036
2025-01-13,-0.0029126613340562514
2025-01-14,0.010978411129108332
2025-01-15,0.0023079483833839155
2025-01-16,-0.012290255509699876
2025-01-17,0.015764629444243058
2025-01-18,0.004147973931680524
2025-01-19,0.04862453544272054
2025-01-20,0.04065286728425076
2025-01-21,-0.0107350454416681
2025-01-22,0.0127646345841704
2025-01-23,0.018517627355755698
2025-01-24,-0.0035841377835332004
2025-01-25,-0.016674930715828
2025-01-26,0.012202832375304179
2025-01-27,-0.011107834845962554
2025-01-28,0.0013003476992417985
2025-01-29,-0.01677545705122785
2025-01-30,0.011745394906327901
2025-01-31,0.022784431491281853
2025-02-01,-0.005064635142490146
2025-02-02,-0.016407918013237714
2025-02-03,0.05577511848726546
2025-02-04,0.024079087513790096
2025-02-05,0.009031988800490803
2025-02-06,0.02128264555872913
2025-02-07,-0.012178634343370288
2025-02-08,0.0113318454655839
2025-02-09,-0.011073370089473926
2025-02-10,-0.004245982983260232
2025-02-11,0.03467588548076324
2025-02-12,-0.01847192468764148
2025-02-13,-0.006439628624373176
2025-02-14,-0.027507933672504734
2025-02-15,-0.0035535460639874866
2025-02-16,0.022224109060999513
2025-02-17,-0.007543991518078242
2025-02-18,-0.03898006190633575
2025-02-19,-0.012253094914760529
2025-02-20,0.0019902337241109996
2025-02-21,-0.01310112378397325
2025-02-22,0.01283479636301595
2025-02-23,0.012943979361581402
2025-02-24,0.01246006471468477
2025-02-25,0.02844459463454102
2025-02-26,0.009033890465713599
2025-02-27,0.09384746223149995
2025-02-28,0.0061550339406672
2025-03-01,0.0203210144996773
2025-03-02,-0.0157982772852005
